epoch,d_loss,g_loss
1,0.6977843046188354,2.2917184829711914
2,0.821709394454956,2.00044846534729
3,0.5775493383407593,2.7607040405273438
4,0.6109524369239807,2.848482370376587
5,0.4852038621902466,3.005815267562866
6,0.45618945360183716,3.1709651947021484
7,0.4989888668060303,3.1106371879577637
8,0.41054823994636536,3.277494430541992
9,0.3562733829021454,3.4637014865875244
10,0.41372931003570557,3.2178969383239746
11,0.36201393604278564,3.3592984676361084
12,0.3983064591884613,3.3698055744171143
13,0.31739574670791626,3.632089853286743
14,0.30542871356010437,3.7848522663116455
15,0.316278338432312,3.6559979915618896
16,0.24900849163532257,3.834209680557251
17,0.18070030212402344,4.010974884033203
18,0.37896728515625,3.611020803451538
19,0.1289002001285553,4.393901348114014
20,0.3002236783504486,3.9777519702911377
21,0.26780375838279724,3.9639480113983154
22,0.2672675848007202,3.9485836029052734
23,0.22665761411190033,4.048556804656982
24,0.21291008591651917,3.7441680431365967
25,0.27533507347106934,4.041764259338379
26,0.2196144312620163,4.157839775085449
27,0.22703896462917328,3.9738516807556152
28,0.24077163636684418,4.037469863891602
29,0.22527578473091125,4.0310139656066895
30,0.27260205149650574,3.9931039810180664
31,0.2066393494606018,4.306929588317871
32,0.15744158625602722,4.405265808105469
33,0.1815153807401657,4.0720319747924805
34,0.18431979417800903,4.415536880493164
35,0.17313502728939056,4.345842361450195
36,0.20218950510025024,4.148974895477295
37,0.21226288378238678,4.23846435546875
38,0.1868056207895279,4.3346428871154785
39,0.2242666780948639,4.183498382568359
40,0.19537955522537231,4.239668369293213
41,0.2163873314857483,4.3574724197387695
42,0.1815224140882492,4.385354995727539
43,0.10882231593132019,4.612808704376221
44,0.21463708579540253,4.280811786651611
45,0.19689391553401947,4.43115758895874
46,0.11423861980438232,4.57033109664917
47,0.18999654054641724,4.38856840133667
48,0.19755834341049194,4.353360176086426
49,0.17881330847740173,4.5479583740234375
50,0.2012377381324768,4.3896589279174805
51,0.13148176670074463,4.709598541259766
52,0.20298810303211212,4.4389262199401855
53,0.09802886098623276,4.756409168243408
54,0.17082802951335907,4.4618048667907715
55,0.1756073534488678,4.520097732543945
56,0.0937594622373581,4.824199199676514
57,0.14198918640613556,4.684304237365723
58,0.05613548681139946,5.2816290855407715
59,0.13598886132240295,4.801732540130615
60,0.0770375207066536,5.034624099731445
61,0.14545874297618866,4.845427989959717
62,0.1712467223405838,4.652054786682129
63,0.15117119252681732,4.563947677612305
64,0.15208424627780914,4.784011363983154
65,0.15505608916282654,4.667130470275879
66,0.15841881930828094,4.658216953277588
67,0.14445465803146362,4.645803928375244
68,0.1808042973279953,4.543285369873047
69,0.08720558136701584,4.925306797027588
70,0.13424880802631378,4.950886249542236
71,0.15368059277534485,4.550976753234863
72,0.1257888674736023,4.797217845916748
73,0.03745749965310097,5.405371189117432
74,0.11022377014160156,5.128754138946533
75,0.10895777493715286,4.893353462219238
76,0.08818647265434265,5.071390628814697
77,0.10356411337852478,5.105218410491943
78,0.12677064538002014,4.936072826385498
79,0.15711715817451477,4.955708026885986
80,0.14799799025058746,4.875092029571533
81,0.07006368786096573,5.358304023742676
82,0.1056288331747055,5.077166557312012
83,0.1266426295042038,4.828571796417236
84,0.1302497386932373,4.917135715484619
85,0.13037513196468353,4.9339728355407715
86,0.11031708866357803,5.167571067810059
87,0.055253032594919205,5.345224380493164
88,0.05150389298796654,5.648313045501709
89,0.1304401159286499,5.122113227844238
90,0.10516177862882614,5.241979598999023
91,0.09586339443922043,5.1668853759765625
92,0.11759090423583984,5.026708602905273
93,0.09694209694862366,5.078619003295898
94,0.14327046275138855,5.203680992126465
95,0.10776650160551071,4.98401403427124
96,0.05653270334005356,5.583900451660156
97,0.06923194229602814,5.540858745574951
98,0.11122330278158188,4.91020393371582
99,0.054268285632133484,5.5089111328125
100,0.07830949127674103,5.566389083862305
