epoch,d_loss,g_loss
1,0.4915771484375,1.780059814453125
2,0.28759142756462097,2.4053523540496826
3,1.0969289541244507,1.0462195873260498
4,0.8063088059425354,1.7511500120162964
5,0.5199323892593384,1.9153164625167847
6,0.8579823970794678,1.5831576585769653
7,0.7105579972267151,2.285979986190796
8,0.25588342547416687,3.1693155765533447
9,0.22799912095069885,3.114577531814575
10,0.42868974804878235,2.4219112396240234
11,0.16675271093845367,3.3009696006774902
12,0.06549976021051407,3.8548128604888916
13,0.1795552670955658,3.814617872238159
14,0.07364937663078308,4.70166540145874
15,0.030535608530044556,4.980770111083984
16,0.012723836116492748,5.173028945922852
17,0.010461961850523949,5.348050594329834
18,0.008662348613142967,5.537248611450195
19,0.3470170795917511,3.938075304031372
20,0.13664895296096802,4.828856468200684
21,0.9992230534553528,1.704959750175476
22,1.0489894151687622,1.509564757347107
23,1.0364067554473877,1.6776193380355835
24,0.9644371867179871,1.6065990924835205
25,0.9147714972496033,1.7294028997421265
26,0.9952548742294312,1.622525930404663
27,0.7501154541969299,2.071516513824463
28,0.5764180421829224,2.561426877975464
29,0.5357541441917419,2.9744820594787598
30,0.5411545038223267,2.8830883502960205
31,0.5492469668388367,3.1382369995117188
32,0.4885725677013397,3.466064929962158
33,0.3757987916469574,3.968923807144165
34,0.5181834697723389,2.934645175933838
35,0.29900333285331726,3.386235237121582
36,0.271321177482605,3.209674596786499
37,0.20256377756595612,3.2161495685577393
38,0.18769630789756775,3.385040521621704
39,0.2267833948135376,3.5711796283721924
40,0.21543437242507935,3.705547571182251
41,0.2319648414850235,3.7257823944091797
42,0.17779037356376648,3.9339821338653564
43,0.19875399768352509,4.000267505645752
44,0.18650522828102112,4.27402925491333
45,0.20088467001914978,4.343095302581787
46,0.13161343336105347,4.370371341705322
47,0.15002450346946716,4.612210750579834
48,0.288043737411499,4.436974048614502
49,0.16438235342502594,4.707661151885986
50,0.10724624246358871,5.178382873535156
51,0.07994306832551956,4.988511562347412
52,0.1789829581975937,4.882115840911865
53,0.26466894149780273,4.603105545043945
54,0.24304233491420746,4.537646293640137
55,0.13992413878440857,4.645958423614502
56,0.18617627024650574,4.797516345977783
57,0.11716021597385406,5.086757659912109
58,0.15812280774116516,5.0607733726501465
59,0.1492319107055664,4.9900031089782715
60,0.0686698630452156,5.472577095031738
61,0.22208042442798615,4.897760391235352
62,0.13778753578662872,5.141565322875977
63,0.09943624585866928,5.2459564208984375
64,0.12045060843229294,5.364450931549072
65,0.1442251205444336,5.23618745803833
66,0.19027647376060486,5.094738483428955
67,0.21525557339191437,5.093441963195801
68,0.17073474824428558,5.154666423797607
69,0.12226590514183044,5.087155342102051
70,0.020484980195760727,5.735754489898682
71,0.08235958218574524,5.272945404052734
72,0.06793024390935898,5.458888053894043
73,0.16997936367988586,5.449418067932129
74,0.11800359189510345,5.50595760345459
75,0.1477334350347519,5.450749397277832
76,0.14791958034038544,5.690338611602783
77,0.1508728563785553,5.532838821411133
78,0.14630866050720215,5.485551357269287
79,0.14425097405910492,5.371968746185303
80,0.1593180149793625,5.61235237121582
81,0.14292243123054504,5.347037315368652
82,0.20792563259601593,5.485151290893555
83,0.15854762494564056,5.353895664215088
84,0.12779414653778076,5.837035179138184
85,0.1090424433350563,5.989617824554443
86,0.085856132209301,5.538599014282227
87,0.09075992554426193,5.731997489929199
88,0.03309430927038193,5.885603427886963
89,0.22121122479438782,5.461277008056641
90,0.18841610848903656,5.433621406555176
91,0.19241540133953094,5.517973899841309
92,0.15969318151474,5.524256229400635
93,0.1410001665353775,5.700347423553467
94,0.1692708134651184,5.545742034912109
95,0.11080412566661835,5.719484329223633
96,0.04956910014152527,5.889161586761475
97,0.13790805637836456,5.780655384063721
98,0.09958210587501526,5.935119152069092
99,0.01590600423514843,6.2808709144592285
100,0.08954674750566483,6.05116605758667
